Id,winPlacePerc
552e18aa84967a,0.23337559998035431
58574fc736f682,0.8433146357536315
67937e54381575,0.4464717984199524
72e36177b922b6,0.7766510009765626
92df1714d774cc,0.8851456642150878
086eafc8202360,0.7932007074356079
4a650f6e2a5f1d,0.20929789841175078
6095b784e7e7a2,0.11905293613672256
6380985faed50d,0.18965914845466614
af4899233501f3,0.13136261552572248
cc973155b22e60,0.5665917694568634
e19b0996885326,0.06486328542232514
cbe53bab7ea3ce,0.9312784433364867
c65b91165d4e98,0.589604789018631
6968c93a652ff4,0.019382641464471818
9ec74349af1a0b,0.5915452241897583
e32771ade76522,0.5618077516555786
535dd104727c30,0.3145117342472077
c89d23d13483e0,0.1625875562429428
883a8aa6977071,0.28017470240592957
a99bfafb415114,0.9211677193641662
52cc6b2745d69f,0.6619826555252075
ce4e8931967759,0.49360129833221433
df7a13c0e0979e,0.9253387689590453
85040229a19894,0.08736874908208847
4e0430163f4505,0.2272989869117737
598a526d4cc9c6,0.43180902004241944
ccb493102f8f9d,0.9145269513130188
3d997bc8d2b166,0.7768240451812745
c955801296f191,0.05507737845182419
00c4c4f50cb7ab,0.25691511631011965
fa2728b4bafb0b,0.7598105311393738
2dd44459942047,0.13651350736618043
0ca44410777999,0.3657272934913635
d2bd9594095b1c,0.7087141513824463
82e38a8777fbdd,0.7245675325393677
55121211988bf1,0.6601859569549561
dedef5e6e07569,0.7978255987167358
d72691bef5241a,0.8478863358497619
514515387ba155,0.6189529418945313
71478cd29eb4e6,0.8819458603858947
049e538678ff29,0.8170287251472473
b2636609195734,0.6797520518302917
bf4910e5e2b08c,0.8569181323051452
e6952642fdc2da,0.36605992913246155
eca359224aa2e9,0.12612911313772202
11c428c905f4a5,0.24884643256664274
6c6803291179c4,0.03686438053846359
b428b2fc8b5efa,0.012629271298646928
39c37e89784bc1,0.7110557436943055
c2c4a7f52aad28,0.725811493396759
5e801d4374bb29,0.05099502578377723
7db184f1ad0908,0.9405787944793702
ec85ecc067f08f,0.6566400647163391
6ceb0a81b7fcea,1.0086754202842714
e52ba1084ca12e,0.7380587697029113
3da43cb97c45dc,0.8355386137962342
5a737630f7d8d5,0.12032283619046212
2b9bed791bf1dc,0.3879023551940918
243e2ea6ed8250,0.709839689731598
95ec0f64cef8d9,0.579985225200653
adb1b956fd8c28,0.08736874908208847
8b8280d37776f2,0.4964741110801697
5829f2ada3b576,0.7619671106338501
3a35d4b7976191,0.7865548372268677
af643f8caae932,0.697538185119629
364b678f96969c,0.11291957497596741
60fc073ae70339,0.6179586291313172
596109a838546c,0.7619671106338501
b9a1e849fd5656,0.5487175047397613
e9ac49008be761,0.2914034545421601
58ff3c89d406be,0.029266394302248953
a0ff3651398e54,0.8760647535324095
58e69f4fa8086a,0.7384652495384217
f84f8cd1bf61f0,0.7807248473167419
56fe7c43305d29,0.32439172863960264
6d3776a8477c3f,0.8900645256042481
9af564beeb92a2,0.34423431754112244
258bc683cd563b,0.6105039417743683
de637d45d22337,0.40937223434448244
d4cfa6c46e726f,0.7463481187820434
30bbd4f8a42795,0.1979463428258896
73149b156b128f,0.7285827398300171
96f7f7b78a7708,0.9047204136848449
ebb0f3f536e8ca,0.6881065845489502
d95c593c85c56e,0.12618060111999513
5484dc2ff634ba,0.4962544500827789
c4bc789e2a9797,0.12973907366394996
533bcf9e4c34c0,0.16164771765470504
f99b83c39905c6,0.20959428548812864
0951e415a9da44,0.5316134572029113
aec628dd61c16b,0.6477545619010925
1c5557cdf23bc8,0.888370680809021
1dfb4d4577ba4a,0.5268243908882141
0ffb939a50c33c,0.4846283435821533
b34bd3daf97af5,0.17320874631404876
3da09630bea41d,0.4994825422763824
a98591c1a408cf,0.825071895122528
77c41404af0e48,0.7375713586807251
63b031638a13da,0.349692291021347
9b200bc66f9fd2,0.2598017990589142
4cc954e45737b9,-0.01136467941105366
c28cf5e1558095,0.6850114822387695
3dabe0b5adbb1e,0.0294372271746397
712fa715e75d4f,0.19346892237663268
3d16a26e174408,0.8241618156433106
cc8a6e21babd38,0.2704084873199463
671faf7cc47c26,0.5967028856277466
6383a741839838,0.3730665385723114
be45cef792d20c,0.601937597990036
e29b937e422ef4,0.7089901328086854
438d48297681b5,0.01654781065881252
4067c7bdad4ced,0.7702872514724731
80e211b4b906c7,0.18175142109394074
516209be29aeb6,0.11697226017713548
8e11c7a8c6305c,0.5460617780685424
d87d05e32bfdcc,0.44725217819213864
ac7e2ef38a5395,0.5280735075473786
921d7d2ab8c5b7,0.5699589252471924
81313e5d78fe59,0.16164771765470504
ad03eb0f89046e,0.27967781126499175
1d8f4dcd93189b,0.788376832008362
a929b5b4155ff2,1.1373419046401976
d2e8f1e4504c61,0.5600399613380432
939436fcd39441,0.4359239339828491
6b98afbd090200,0.16343574672937394
952dc0a8c82b63,0.6831175208091735
a8c6908e3ebb11,0.5844335734844207
ff55a31219f738,0.8309797048568726
7d69d583e885c8,0.6834487318992615
20111bded8e8aa,0.07084163166582584
8fd7008a62deaa,0.4846283435821533
ce1a076c914369,0.6321774959564209
7f0a043bc29eff,0.7598105311393738
c4e6c8d3bacaa6,0.8490073084831238
f71831b99a1ebe,0.6477545619010925
ddc5471e94de5c,0.3133305191993714
c2f440f2e9e6f8,0.47260239720344543
12e69df85c5dae,0.07736951857805252
50c43b6493b3ca,0.07154500931501388
2a5660c46adad0,0.38405743837356565
521da2425f1840,0.29611581563949585
2cea77e5f7c0f3,0.5853943705558777
db8e0df3a1fc26,0.04567883014678955
4e8f69188d3515,0.06486328542232514
854d987c07915e,0.23266267776489258
ffbdd82748a806,0.5588865578174591
76d4d12f5758bf,0.0408403854817152
982a4319140f51,0.9747217893600464
f2ac03fc06cdc6,0.08027967326343059
689395ab0c0e7e,0.6758113026618958
3cd0029fc790a1,0.3386755704879761
e56e811822cf5c,0.11385366469621658
bf9ce2d67ba690,0.8481990456581117
0b471aa980cd26,0.1344858229160309
f4aafe1873333d,0.6695383787155151
5708ad9085a4a2,0.4439778506755829
cd553af9bbff1f,0.2071001589298248
b984b9be6c85cc,0.48956209421157837
2478759ccaf22f,0.5665917694568634
59a032c8175465,0.2559198588132858
2872fb5181d857,0.1275192454457283
81e604dbd2c2cb,0.13684977144002913
f3fb6aa5e126c0,0.15639029443264008
d4a7d224e4a2c8,0.08027967326343059
86ad62468a378e,0.6043576538562775
7df7c67f8c917a,0.019143286347389224
0b1181b42f7370,0.6659466743469238
276d290e2382fd,-0.011671560630202292
66663ca709698f,0.4147965252399445
b513df1325597a,0.7122854232788085
3114f7aff51a48,0.2914034545421601
7acce9121fa4e6,0.46688739657402034
a075135348d8f9,0.2017472043633461
21c98218e3fe40,0.31146229803562164
3fc6d0b9a2f564,0.7110557436943055
540fbec0182252,0.4784355521202088
cf6f37b366cbda,0.778501319885254
aa1ef12edb2ca0,0.4727573752403259
4ac4de43fb9a54,0.6695383787155151
070e4840ff2dec,0.1870389074087143
cccf9fcecabb49,0.0294372271746397
a30ccf0528ab60,0.8819458603858947
7b5c6eef9c664b,0.009060566127300263
c700c4ffbe3469,0.7384652495384217
c8707ebf39a351,-0.002972951903939248
b7ea5d85c04ec4,-0.01136467941105366
3ac9e5481155bc,0.5091753959655761
60dc9ced87fdb3,0.08870173543691635
b487838fd517a6,0.16992894150316717
1b796b72b12c41,0.34152605533599856
98205aeff921bd,0.5311433792114257
7af03e9a33aa7c,0.02523431666195393
91790e0b07471f,0.5316134572029113
cbcdb069375df9,0.40924201607704164
5927d4c98a2e1d,0.07154500931501388
22bd8c21c35774,0.7176757216453553
005e624bc219d0,0.17090529054403306
870ecfcdd248c3,0.6359997272491454
5e0778a6c1693e,-0.01136467941105366
9ced8092c1295c,0.09656799733638763
b3692b01ee9279,0.5776702880859376
6288c5567d80d6,0.4187365293502807
74f2fcb0f0cb0c,0.1558769091963768
6b9d7038b068bd,0.5343381285667419
c0d905201afab0,0.4391105353832245
078a86f702d5d9,0.7287391543388366
289c9921effced,0.7287391543388366
e77740dab236b4,0.7103044271469117
f860a510573a50,0.23266267776489258
b48e64727a9981,0.8433465242385865
0424057ab9d962,0.08027967326343059
98ae089e4f06f0,0.448662793636322
a3d12363262f8c,0.4439778506755829
5fd3b9b7040140,0.513242405653
fb4dd89062189c,0.6758113026618958
fedd9254cf973b,0.7463481187820434
2e5acd4e9e397d,0.024140305817127228
62176951ba916a,0.4747351765632629
c928f0fe7c0ed0,0.9570613741874695
6e8ce3eeb96525,0.10661553889513017
6329d56bcd8188,0.2943257510662079
3082c948f0c780,0.186348831653595
158d1a83aa831a,0.02182104140520096
836cfbd8b4ba4f,0.48705204725265505
5486e3ac62d509,0.7975041031837464
5853f2fcc0054f,0.4688635051250457
1edfd09a556e9e,0.019622160866856576
cc9cccc74a7ed1,0.3807240009307861
fcd4428564841f,0.6405466079711913
eb22784c9e92d8,0.2528713822364807
e0b5eac28d93de,0.040942159667611125
e9bd04e29b27d8,0.1397390827536583
b03fa45ce23c89,0.6513814806938172
9a6248b59a9248,0.06282763853669167
c50991d4bf3be3,0.08027967326343059
b6c248f111b059,0.009060566127300263
30fc4c2225bb14,0.10420539230108261
667b87ba272899,0.950854229927063
98f67ac20ea658,0.3145117342472077
e2c5acfd327c1c,0.6444801211357116
5adc8bcae7ecd5,0.08272153586149214
28743631f9c04e,0.8401950359344483
0d93f73d9afea8,0.44725217819213864
fc78e5637d321f,0.271521383523941
bf4549301e6630,0.04847865849733353
03b1ed25aa798f,0.8000233769416809
a545eb174bac01,0.7838114142417907
424f51160221a9,0.5281623482704163
e1d52d25e08a87,0.5701578557491302
0eae46c032329c,0.7207694530487061
b8d9b887c6d469,0.8107375383377076
b4b4b0bc10f23a,0.04801272973418236
8a6e1210fd0d62,0.8938057899475098
891e783518e3db,0.26277894973754884
b1d2e16f4c29d6,0.8758774280548095
b74d70e99fc901,0.23266267776489258
196284746765ea,0.8355386137962342
8463a6db7c63e4,0.6550633192062378
f873e6b235b24c,0.159942427277565
a3ca31a9ad4620,0.606089735031128
65321348b7a0d5,0.12973907366394996
08cf11fedf3fcf,0.1870389074087143
c5472c2bb0d91b,0.21178135573863985
66ae0d5318ae60,0.1517683744430542
e26005d474eb1e,0.22181258946657179
d6a91ead56beb3,0.5625802636146545
a55ad821e2e026,0.20929789841175078
7f75a40729125e,0.8426156878471374
1ae413be019305,1.0686192870140077
983b8b410d9fcf,0.22181258946657179
f9e868b60eead6,0.16837563663721083
87bc18e49ce922,0.7951461911201477
831c01201a1c7f,0.08230303004384042
1a20baa77399f6,0.022634343057870862
c03251d5fa94ff,0.6167433023452759
3560dc1884c0f2,0.18366426974534988
d61cb02015c3c0,0.23621657192707063
838def9b796934,0.1990490138530731
6fbaa871c3880e,0.1054745126515627
8de7e71719aebd,0.7014739632606506
5f27a9bd2f8edc,0.007595891505479813
a5a7464f7fdf97,-0.01136467941105366
eb01a082dd568d,0.2938350856304169
cd14114c0e9b0c,0.11393749564886094
98c5f83b3f99e0,0.8475507140159607
8a525a5584b35d,0.21748584806919097
6694867aca9a18,0.009060566127300263
0f126cad8e645e,0.41756860017776487
b5e229ff94acaa,0.5699589252471924
3e0c0a1a2f88d6,0.06889046020805836
10d11ec06f4faf,0.25222254991531373
f8ffe888a47faf,0.11875441968441008
f93042ea543edb,0.16164771765470504
71379d22787c1c,0.9758657097816468
a3fb3746153946,0.08230303004384042
6aad830cfd0db4,0.11385366469621658
b3c1cc33befd3e,0.4257689356803894
087f479367a12c,0.7702517986297608
ee4ed7aad6d3dd,0.2464221566915512
79494354549ccf,0.06687464863061904
ac02ec52b22cb6,0.019143286347389224
e40319bbcbbf67,0.16812026351690293
381d18203c06ef,0.538183718919754
88670ae3a5be89,0.8813222527503968
d2508ca06c1e63,0.34074377417564394
ac0744fce6f216,0.825071895122528
9d0536317a303e,0.5460617780685424
1c248c51d7c148,0.6477545619010925
c0546ac1ee867c,0.8568636536598206
c4323c949cadf8,0.6360878944396973
36e36751cb4199,0.04567883014678955
f6832151547918,0.029266394302248953
27c07365d8beba,0.18366426974534988
4d4561ddee36b7,0.17210303544998168
28c88ae979e8c9,0.5485164880752563
888132bc64c7ab,0.2387958139181137
897c689bf85f50,0.48956209421157837
fddb7b402e5a42,0.579985225200653
505d78ec76a3c1,0.7619671106338501
603b8252cc9cec,0.018908952176570893
7ba5232c197504,0.6850114822387695
90364e2be96008,0.6462867856025696
26ee9aca42ed87,0.8908522725105285
f5037d237eb367,0.20929789841175078
eff61d93a136d0,0.2943257510662079
400817345e808f,0.2784798413515091
e65690cae89d5c,0.7014739632606506
252c18b87f3b9d,0.4187365293502807
f73fe5f65cd5b7,0.05138700902462006
7a2c52c7bbf129,0.16343574672937394
48388ff520131e,0.24315494596958162
cf29eda1dcad9f,0.26595148742198943
db7868f3d1ffb5,0.4147965252399445
fd231c8355de6a,0.6105039417743683
d4d38fd31a9e23,0.8101820707321168
e22ecb0be0328b,0.825071895122528
effbd2a8d5a173,0.3807240009307861
66817038ec958c,0.5511663615703584
1fb945f35103e3,0.7292052268981933
f2a178f64e024d,0.17210303544998168
fb721d2d718627,-0.01136467941105366
5fbf19a0b854c6,0.40924201607704164
b382d942db6c81,0.18885561376810073
27ed269d06f200,0.22181258946657179
d7c19fdd1e8dec,0.4530963242053986
dd9d63a7342cd8,0.09664939492940902
4cce90b6d41878,0.4179118156433106
78f79e79864c8c,0.10661553889513017
545a1b5ba291c3,0.6831175208091735
6becb2a26e94d9,0.07154500931501388
7cfa060bd8c532,0.6039621233940125
b1ce2015d0a33d,0.8535725712776183
ddbce411a37e1c,0.3999021112918854
5c633345e5cf4d,0.5419289827346802
e87fceb9ddbb11,0.6026011824607849
d7b699b02dc912,0.17601946741342545
fac61122dae3b0,0.5718013882637024
7b39117bb68b51,0.2689006209373474
b9790cdd1d4dcd,0.8485866189002991
7e67f7c6ad424f,0.8392208576202393
bda7c48bb00fb0,0.1042029857635498
c174703f577aad,0.2387958139181137
8b3eea13a63718,0.07084163166582584
639e810d60e2fa,0.8511577963829041
c9be237dc2f643,0.17210303544998168
78ba6d048f3b53,0.9648567795753479
3794dc26865102,0.5584297060966491
138550216c2c99,0.23337559998035431
5e6ab654ad0fa5,0.788376832008362
09d2eef670a573,0.8748185873031616
fb36b016db621e,0.5673335611820222
b100367d84abc3,0.2340063214302063
7d8894eb91f990,0.7537132740020752
dd65217a6f53fb,0.2638453334569931
fb6767453c5bf6,0.8175156712532043
6dfc0b37e025ad,0.3145117342472077
9b020220b0b29c,0.37071800231933594
6228e6a931ce09,0.5971981883049011
c216891c54e970,0.08027967326343059
36072adc807a15,0.8126240372657776
6abdb930eb9916,0.7275247693061828
92461fa9553716,0.47345232367515566
d89e63bc150607,0.3999849617481232
ab11cf3f55b698,0.02523431666195393
87d0657f4e93c8,0.8102297067642212
c8baf109284493,1.0086754202842714
2ae607e6d883bd,0.7142243862152099
70f535b2d40922,0.22181258946657179
27532561887aa3,0.9253387689590453
1b4f7465b5df9d,0.03223573565483093
d6a13d45d62974,0.34265207648277285
fb01b1a1a4f214,0.1486993432044983
c9e18c30f156ac,0.016100316494703292
2ccd233e593e2d,0.8550464630126953
91625388ee20ba,0.2704084873199463
ee620225eaebdb,0.08791740685701369
997454bf2e919e,0.7335293292999268
6f0c1cb25bad60,0.5538238286972046
1095c6bfa23a6d,0.4464717984199524
931f2638765620,0.8908522725105285
49638d6624c146,0.8867850542068482
fefa813da07ffe,0.3145117342472077
d45df43ae8374f,0.9570613741874695
ea99577a6aee86,0.5427155554294586
da5a1948132c02,0.05329121500253677
05ed64aad260c1,0.17401387095451357
a942848a58d6ac,0.8904780745506287
5bae09bc2cacc2,0.08889530822634696
de7b5a07ad8545,0.9570613741874695
9ff38d727e29cc,0.12399131208658218
97ed539c879621,0.40713777840137483
b47579d9d378f3,0.5437624871730805
86890c2dace9c3,0.7422025799751282
71145180741084,0.4703614592552185
e030e30d7023f1,0.825071895122528
7b8dcdb743b351,0.2881789118051529
bce4a0b03dd7e2,0.5356229424476624
a5b90adef835b4,0.29698859453201293
dfa4e93edd888b,0.9093774080276489
b42c48ccfa37b5,0.14111651629209518
631b6d2f372993,0.4995040833950043
5ce8481a33c320,0.6330895662307738
1ac6db7be98ce1,0.11905293613672256
f4dcf9b6f9535e,0.24884994924068454
bc741342e78927,0.43640489578247066
20bbc2c9a41d1c,0.5870936155319214
03b02576b98cfa,0.9747217893600464
e8be427e2f89c0,0.13136261552572248
ddd44bff22a222,0.39472016096115115
f5d960189e0fdb,0.753722095489502
a858791aebb47e,0.38906745910644536
302f4e53952e33,0.3499277591705322
06540a0ba29141,0.6443872213363648
46d93eed49139a,0.024140305817127228
6ff0815bb7fc4f,0.611860591173172
4e9a51f75e38d3,0.4444320797920227
9ec5a731d3c156,0.062414694949984556
c9db86c51ee8fc,0.13651350736618043
6173b4cb6d502a,0.7171292901039124
98979adbf6aacc,0.9512513518333435
c5990d96427141,0.6153932809829712
b6ad41042b5dfc,0.8170562624931336
c4af18b5b3f983,0.7588656902313232
2edc6c9150f2a1,0.011953805014491085
cc5b6675b9ef9e,0.10336769968271256
3249ebf925f799,0.01970993354916573
ada12fd0c5ecc6,0.45662274956703186
4ffce3e6611855,0.44849156141281127
1cbc14563aafe6,0.11803429834544658
1b2c0819f67d79,0.12399131208658218
6a2877e9cad04c,0.8813222527503968
d5012d9b77a575,0.3493794500827789
aad740f0ff6967,0.06486328542232514
80d44fff78199c,0.8904780745506287
867b50986fa342,0.7626981616020203
84fe8386356f42,0.8064783453941345
3222a55ea87d27,0.18366426974534988
f52f9014378d9e,0.31538494527339933
4cd6c4f88ea4b5,0.44684917926788326
800e1a3fd2eb00,0.07647318094968797
3d74d97d3e53a1,0.7014739632606506
1617f3bbdba81f,0.788376832008362
9345e75ff26843,0.4846228241920471
c9f447d7a2496d,0.8309797048568726
10c1aa2cac8d1e,0.23266267776489258
7785652dbd4a51,0.1042029857635498
cc137279ec16e7,0.20929789841175078
b0674c461a00c7,0.4147965252399445
7e2c476e0629e9,0.5971303939819336
55cd0147607a3e,0.040942159667611125
bd762f49d81d0f,0.9937305927276613
c19d6b0f1285b7,0.5091753959655761
085eb9bdfd6d9e,0.2913500010967255
98743522813af3,0.2849510431289673
44ca3c95b5ec73,0.16666289269924164
bbe00065541bf9,0.05649919137358665
a38bfa70a8878c,0.20965992212295534
84a4a0213989ce,0.8498428106307984
202718b07c261b,0.5365867912769318
b5efcd9dda3f03,0.6405466079711913
67b60e23723a5b,0.5419289827346802
0e042a4b08b456,0.12399131208658218
264f3e42df67da,0.6405466079711913
5487f1d471e497,0.5164943754673005
11ddb52d4aea7d,0.22181258946657179
53c1dbb0f4d5d8,0.04567883014678955
f488ee6044fa75,0.32804780602455136
ba539e97a1c593,0.08204770684242249
311df264ea783f,0.8424594521522523
a8175e5bf51800,0.7463481187820434
0dedc062e16b87,0.4994825422763824
20150347e3305f,0.36605992913246155
fb3dfb09e625ab,0.2017472043633461
290da451ef147c,0.1877786010503769
750f3a353abd27,0.6391268253326416
ee463e5bddd8af,0.1344858229160309
7f9d39979680b5,0.6321774959564209
1f242513c35838,0.07084163166582584
5af8e9a1b42830,0.7922469258308411
17b28cbae79f91,0.5343381285667419
77b275796b3036,0.511299306154251
6db36df648a6bc,0.4296094834804535
4afa622e0fc2e3,0.606089735031128
bfa7b8db42f08c,0.25222254991531373
97270d3de3dbf3,0.5844335734844207
43531ad6ff5c0e,0.8420907855033875
e6cb2eb0ec882a,0.5437624871730805
85b08bd3bcf3b0,0.12973907366394996
38a8ea513aa0e6,0.16992894150316717
0bbca8e32f7905,0.7937156081199646
a2f9495cb5bb7f,0.016100316494703292
305742471c19a5,0.3580970883369446
d34d45bb8c18b1,0.4530963242053986
bd9ce640000540,0.18965914845466614
c7850ea0c262e9,0.8433465242385865
1828a859181a08,0.15639029443264008
a60c276b508691,0.052009283751249316
7e6d4f65baa6f8,0.8776206374168396
19bb51fac36df2,0.9405147790908813
62e6b62a25e9ba,0.12973907366394996
f8afe3cf448a9d,0.3785096406936645
c5c7ff644581e9,0.9253387689590453
a6f71ca81bb8ae,0.7898379445075989
5efc6cdd31aaca,0.5310682713985443
939eb65ec9e748,-0.011671560630202292
f8d99fad7f17b4,0.1547156110405922
d1a3aad107e7d5,0.3643030107021332
9964ed5dd4e61f,0.8646599173545837
7f061344c5a64f,0.21810984015464782
0b57a520952426,0.1449280083179474
cb613797b8c2a8,0.0294372271746397
0eca00e40b5842,0.3000170171260834
1ad37cbddc231f,0.6422957897186279
d8dbb217b3cc6f,0.11873843967914582
be935e13c86e9d,0.02182104140520096
2c4a22249da75f,0.24884994924068454
e8d9b5271ad7aa,0.8808675169944762
16973a9df12c79,0.3838763236999511
c3e578dafe7bcf,0.4784355521202088
15ad372cf4ec51,0.16164771765470504
836ea07e8ba2b1,0.7380587697029113
c5b5f928bbfb25,0.05649919137358665
bd78026b7358a8,0.1275192454457283
c4dfa9e45a7201,0.24232060313224793
2ae6b8a8a0df4b,0.37006881833076477
03bbf148b5faff,0.22613216936588287
852e47641d1fcb,0.3499277591705322
33b260b3033eeb,0.7865548372268677
016f2fd032f772,0.7951461911201477
7b210d2f8503ac,0.42861624956130984
9f6d09b538a3d2,0.06486328542232514
2348e3a4061ffb,0.8908522725105285
b820eaaed55d96,0.26390938460826874
965b3ce0afad22,0.8851456642150878
1c7d3cd038f5eb,0.2559198588132858
858f9d0ef2b88c,0.8175156712532043
b162a7da6e3262,0.8429339289665222
80dcdc375d5a24,0.20929789841175078
337c059de864ea,0.9512513518333435
c6f03e5297dde7,0.573639714717865
15a9a912b937b7,0.23087837398052213
76231580ae7b12,0.05013536848127842
7ff188c421a468,0.9211677193641662
208ec84cbd32ce,0.09942780882120132
0b1167eb03021a,0.18999383747577667
b0cb39c636922e,0.4964741110801697
427e02659d49ea,0.5182886183261871
776463f2958d39,0.7110557436943055
94dd7263c1a424,1.1373419046401976
b60d4e98c3708f,0.6797411918640137
84f66db536cd9f,0.4261851489543914
7b663c2ba9bff5,0.21748584806919097
a09713fdd192bf,0.3788543283939362
cddc1fb173ebf1,0.4975199580192566
fc487d2f3c766d,0.12882224470376968
550a099674f66d,0.24943445920944213
2fd06814e678c9,0.9201586484909059
856a9e8f8ce6a2,0.009060566127300263
0f1ef99dd86fba,0.6469124794006348
ac2fb2732ad477,0.03223573565483093
1c158344abf64c,0.47224779129028327
7ed638a83f74f8,-0.002181372418999674
de74c16d36faa0,1.0686192870140077
7c43ee4c209912,0.47075696587562565
bf885384af0a12,0.11470140069723128
5f69eceb814829,0.7014739632606506
6f4f8183ecea8a,0.8355386137962342
194ead2da99f8f,0.8026512861251831
2e3cb93a352b22,0.25222254991531373
9356a2fb68b47c,0.09942780882120132
ae232e96a5cd4f,0.8858553886413575
36ba5fe43676a2,0.47260239720344543
20731b6be591a9,0.31627804636955265
c4d0c980a43355,0.7752416133880614
d272fec21d9ddf,0.4938432931900024
abf8ade3663aeb,0.6659466743469238
8167e6917eaaff,0.8309797048568726
889bb3efc18946,0.04083736725151539
d95dda89c82af1,0.2689006209373474
b3d07620009e22,0.08889530822634696
b07e2ff53ba809,0.155156546831131
61f2f2a4a2ed33,1.0686192870140077
b477af62b92bef,0.16992894150316717
b3bd9fecdd527a,0.033250718377530575
405dea5b762dd5,0.7077671527862549
badd604b44ae66,0.6950408816337585
ce55a9dc3fc650,0.3417082905769348
c0b904a2744252,0.17401387095451357
2d680dac8a1a73,0.8994614124298095
42cbe8f92ac554,0.599345350265503
0223658a30cd69,0.2667007476091385
8c4b4859be2463,0.2985482394695282
c74628a323c3c2,0.11803429834544658
81a7fa30959644,0.8575369119644164
b62f2b5eaa8e56,0.7465863049030304
a39c23989e63d6,0.5491510987281799
62b7ea7e853421,0.6464098572731019
531375ba7291e5,0.4296579420566559
95734c26a06371,0.5143686532974243
33db7bc69e48ce,0.024140305817127228
457a58f0f90182,0.6614399075508118
5fe79fb7731989,0.49394421577453607
d6ea90d7ba4ff4,0.18366426974534988
